,Sno,Washer/Dryer,Air_Conditioning,Parking,Fireplace,Dishwasher,Hardwood_floor,Roofdeck,Storage
613,613,No,No,No,No,No,No,No,No
614,614,No,No,No,No,No,No,No,No
615,615,No,No,No,No,No,No,No,No
616,616,No,No,No,No,No,No,No,No
617,617,No,No,No,No,No,No,No,No
618,618,No,No,No,No,No,No,No,No
619,619,No,No,No,No,No,No,No,No
620,620,No,No,No,No,No,No,No,No
621,621,No,No,No,No,No,No,No,No
622,622,No,No,No,No,No,No,No,No
623,623,Yes,Yes,Yes,No,No,No,No,Yes
624,624,No,No,No,No,No,No,No,No
625,625,No,No,No,No,No,No,No,No
626,626,No,No,No,No,No,No,No,No
627,627,No,Yes,Yes,No,Yes,No,No,No
628,628,No,Yes,Yes,No,Yes,No,No,No
629,629,No,No,No,No,No,No,No,No
630,630,No,Yes,Yes,No,No,No,No,No
631,631,No,Yes,Yes,No,Yes,No,No,No
632,632,No,No,No,No,No,No,No,No
633,633,No,Yes,Yes,No,Yes,No,No,No
634,634,No,Yes,Yes,No,Yes,No,No,No
635,635,No,Yes,No,No,Yes,No,No,No
636,636,No,No,No,No,No,No,No,No
637,637,No,Yes,Yes,No,Yes,No,No,No
638,638,No,No,No,No,No,No,No,No
639,639,No,No,No,No,No,No,No,No
640,640,No,No,No,No,No,No,No,No
641,641,No,No,No,No,No,No,No,No
642,642,No,No,No,No,No,No,No,No
643,643,No,No,No,No,No,No,No,No
644,644,No,No,No,No,No,No,No,No
645,645,No,No,No,No,No,No,No,No
646,646,No,No,No,No,No,No,No,No
647,647,No,No,No,No,No,No,No,No
648,648,No,No,No,No,No,No,No,No
649,649,No,No,No,No,No,No,No,No
650,650,No,No,No,No,No,No,No,No
651,651,No,No,No,No,No,No,No,No
652,652,No,No,No,No,No,No,No,No
653,653,No,No,No,No,No,No,No,No
654,654,No,No,No,No,No,No,No,No
655,655,No,No,No,No,No,No,No,No
656,656,No,No,No,No,No,No,No,No
657,657,No,No,No,No,No,No,No,No
658,658,No,No,No,No,No,No,No,No
659,659,No,No,No,No,No,No,No,No
660,660,No,No,No,No,No,No,No,No
661,661,No,No,No,No,No,No,No,No
662,662,No,Yes,Yes,Yes,Yes,No,No,No
663,663,No,Yes,Yes,No,Yes,No,No,No
664,664,No,No,No,No,No,No,No,No
665,665,No,Yes,Yes,Yes,Yes,No,No,No
666,666,No,No,No,No,No,No,No,No
667,667,No,No,No,No,No,No,No,No
668,668,No,Yes,Yes,No,Yes,No,No,No
669,669,No,No,No,No,No,No,No,No
670,670,No,No,No,No,No,No,No,No
671,671,No,No,No,No,No,No,No,No
672,672,No,No,No,No,No,No,No,No
673,673,No,Yes,Yes,No,No,No,No,No
674,674,No,Yes,Yes,No,Yes,No,No,No
675,675,No,Yes,Yes,No,Yes,No,No,No
676,676,No,Yes,Yes,No,Yes,No,No,No
677,677,No,No,No,No,No,No,No,No
678,678,No,Yes,No,No,No,No,No,No
679,679,No,No,No,No,Yes,Yes,No,Yes
680,680,No,No,No,No,No,No,No,No
681,681,No,No,No,No,No,No,No,No
682,682,No,Yes,Yes,No,No,No,No,No
683,683,No,No,No,No,No,No,No,No
684,684,No,No,No,No,No,No,No,No
685,685,No,No,No,No,No,No,No,No
686,686,No,No,Yes,No,No,No,No,No
687,687,No,No,No,No,No,No,No,No
688,688,No,Yes,Yes,No,Yes,No,No,No
689,689,No,No,No,No,No,No,No,No
690,690,No,Yes,Yes,No,No,No,No,No
691,691,No,No,No,No,No,No,No,No
692,692,No,No,No,No,No,No,No,No
693,693,No,Yes,Yes,Yes,Yes,No,No,No
694,694,No,Yes,No,No,No,No,No,No
695,695,No,No,No,No,No,No,No,No
696,696,No,No,No,No,No,No,No,No
697,697,No,Yes,Yes,No,Yes,No,No,No
698,698,No,Yes,Yes,No,Yes,No,No,No
699,699,No,Yes,Yes,No,Yes,No,No,No
700,700,No,No,No,No,No,No,No,No
701,701,No,No,No,No,No,No,No,No
702,702,No,No,No,No,No,No,No,No
703,703,No,Yes,Yes,No,Yes,No,No,No
704,704,No,No,No,No,No,No,No,No
705,705,No,No,No,No,No,No,No,No
706,706,No,No,No,No,No,No,No,No
707,707,No,Yes,Yes,No,Yes,No,No,No
708,708,No,Yes,Yes,No,Yes,No,No,No
709,709,No,Yes,Yes,No,Yes,No,No,No
710,710,No,No,No,No,No,No,No,No
711,711,No,Yes,Yes,Yes,Yes,No,No,No
712,712,No,No,No,No,No,No,No,No
713,713,No,Yes,Yes,No,Yes,No,No,No
714,714,No,Yes,Yes,No,Yes,No,No,No
715,715,No,Yes,Yes,No,Yes,No,No,No
716,716,No,No,No,No,No,No,No,No
717,717,No,Yes,Yes,No,Yes,No,No,No
718,718,No,Yes,Yes,No,No,No,No,No
719,719,No,No,No,No,No,No,No,No
720,720,No,No,No,No,No,No,No,No
721,721,No,Yes,Yes,No,No,No,No,No
722,722,No,No,No,No,No,No,No,No
723,723,No,No,Yes,No,No,No,No,No
724,724,No,Yes,Yes,No,Yes,No,No,No
725,725,No,No,No,No,No,No,No,No
726,726,No,No,No,No,No,No,No,No
727,727,No,Yes,No,No,No,No,No,No
728,728,No,Yes,Yes,No,Yes,No,No,No
729,729,No,No,No,No,No,No,No,No
730,730,No,No,No,No,No,No,No,No
731,731,No,No,No,No,No,No,No,No
732,732,No,No,No,No,No,No,No,No
733,733,No,Yes,Yes,No,Yes,No,No,No
734,734,No,No,No,No,No,No,No,No
735,735,No,Yes,Yes,Yes,Yes,No,No,No
736,736,No,Yes,Yes,No,Yes,No,No,No
737,737,No,Yes,Yes,No,No,No,No,No
738,738,No,No,No,No,No,No,No,No
739,739,No,No,No,No,No,No,No,No
740,740,No,Yes,Yes,No,No,No,No,No
741,741,No,No,No,No,No,No,No,No
742,742,No,No,No,No,No,No,No,No
743,743,No,Yes,No,No,No,No,No,No
744,744,No,Yes,Yes,No,Yes,No,No,No
745,745,No,Yes,Yes,No,Yes,No,No,No
746,746,No,No,No,No,No,No,No,No
747,747,No,Yes,Yes,No,Yes,No,No,No
748,748,No,No,No,No,No,No,No,No
749,749,No,Yes,Yes,No,No,No,No,No
750,750,No,No,No,No,No,No,No,No
751,751,No,Yes,Yes,No,No,No,No,No
752,752,No,No,No,No,No,No,No,No
753,753,No,Yes,Yes,No,Yes,No,No,No
754,754,No,Yes,Yes,No,Yes,No,No,No
755,755,No,No,No,No,No,No,No,No
756,756,No,No,No,No,No,No,No,No
757,757,No,No,No,No,No,No,No,No
758,758,No,No,No,No,No,No,No,No
759,759,No,No,No,No,No,No,No,No
760,760,No,No,No,No,No,No,No,No
761,761,No,No,No,No,No,No,No,No
762,762,No,No,No,No,No,No,No,No
763,763,No,No,No,No,No,No,No,No
764,764,No,Yes,Yes,Yes,Yes,No,No,No
765,765,No,No,No,No,No,No,No,No
766,766,No,Yes,Yes,No,Yes,No,No,No
767,767,No,No,No,No,No,No,No,No
768,768,No,Yes,No,No,No,No,No,No
769,769,No,Yes,Yes,No,Yes,No,No,No
770,770,No,Yes,Yes,No,Yes,No,No,No
771,771,No,No,No,No,No,No,No,No
772,772,No,No,No,No,No,No,No,No
773,773,No,No,No,No,No,No,No,No
774,774,No,Yes,Yes,No,Yes,No,No,No
775,775,No,No,No,No,No,No,No,No
776,776,No,Yes,No,No,No,No,No,No
777,777,No,Yes,Yes,No,Yes,No,No,No
778,778,No,No,No,No,No,No,No,No
779,779,No,Yes,Yes,Yes,Yes,No,No,No
780,780,No,Yes,No,No,Yes,No,No,No
781,781,No,No,No,No,No,No,No,No
782,782,No,Yes,Yes,No,Yes,No,No,No
783,783,No,Yes,Yes,No,Yes,No,No,No
784,784,No,No,No,No,No,No,No,No
785,785,No,Yes,No,No,Yes,No,No,No
786,786,No,Yes,No,No,No,No,No,No
787,787,No,No,No,No,No,No,No,No
788,788,No,No,No,No,No,No,No,No
789,789,No,No,No,No,No,No,No,No
790,790,No,Yes,Yes,No,Yes,No,No,No
791,791,No,No,No,No,No,No,No,No
792,792,No,Yes,Yes,No,Yes,No,No,No
793,793,No,No,No,No,No,No,No,No
794,794,No,No,No,No,No,No,No,No
795,795,No,Yes,Yes,No,Yes,No,No,No
796,796,No,No,No,No,No,No,No,No
797,797,No,No,No,No,No,No,No,No
798,798,No,Yes,Yes,No,Yes,No,No,No
799,799,No,No,No,No,No,No,No,No
800,800,No,Yes,Yes,No,Yes,No,No,No
801,801,No,No,No,No,No,No,No,No
802,802,No,Yes,Yes,No,Yes,No,No,No
803,803,No,Yes,Yes,No,Yes,No,No,No
804,804,No,No,No,No,No,No,No,No
805,805,No,No,No,No,No,No,No,No
806,806,No,No,No,No,No,No,No,No
807,807,No,No,No,No,No,No,No,No
808,808,No,No,No,No,No,No,No,No
809,809,No,No,No,No,No,No,No,No
810,810,No,Yes,Yes,No,Yes,No,No,No
811,811,No,No,No,No,No,No,No,No
812,812,No,No,No,No,No,No,No,No
813,813,No,Yes,Yes,No,No,No,No,No
814,814,No,No,No,No,No,No,No,No
815,815,No,No,No,No,No,No,No,No
816,816,No,Yes,Yes,Yes,Yes,No,No,No
817,817,No,Yes,Yes,No,Yes,No,No,No
818,818,No,Yes,Yes,No,No,No,No,No
819,819,No,No,No,No,No,No,No,No
820,820,No,Yes,Yes,No,No,No,No,No
821,821,No,Yes,Yes,No,Yes,No,No,No
822,822,No,No,No,No,No,No,No,No
823,823,No,Yes,No,No,No,No,No,No
824,824,No,No,No,No,No,No,No,No
825,825,No,Yes,Yes,No,Yes,No,No,No
826,826,No,Yes,Yes,No,Yes,No,No,No
827,827,No,Yes,Yes,No,Yes,No,No,No
828,828,No,Yes,Yes,No,Yes,No,No,No
829,829,No,No,No,No,No,No,No,No
830,830,No,Yes,No,No,No,No,No,No
831,831,No,No,No,No,No,No,No,No
832,832,No,Yes,Yes,No,Yes,No,No,No
833,833,No,No,No,No,No,No,No,No
834,834,No,Yes,No,No,No,No,No,No
835,835,No,Yes,Yes,No,Yes,No,No,No
836,836,No,Yes,Yes,No,Yes,No,No,No
837,837,No,No,No,No,Yes,Yes,No,Yes
838,838,No,Yes,Yes,No,Yes,No,No,No
839,839,No,No,No,No,No,No,No,No
840,840,No,No,No,No,No,No,No,No
841,841,No,No,No,No,No,No,No,No
842,842,No,No,No,No,No,No,No,No
843,843,No,No,No,No,No,No,No,No
844,844,No,No,No,No,No,Yes,No,No
845,845,No,Yes,No,No,Yes,Yes,No,No
846,846,No,Yes,No,No,Yes,Yes,No,Yes
847,847,No,No,No,No,No,No,No,No
848,848,No,No,No,No,No,No,No,No
849,849,No,No,No,No,No,No,No,No
850,850,No,Yes,No,No,Yes,No,No,No
851,851,No,No,No,No,No,No,No,No
852,852,No,No,No,No,No,No,No,No
853,853,No,No,No,No,No,No,No,No
854,854,No,No,No,No,No,No,No,No
855,855,No,No,No,No,No,No,No,No
856,856,No,No,No,No,No,No,No,No
857,857,No,Yes,No,No,Yes,Yes,No,No
858,858,No,No,No,No,No,No,No,No
859,859,No,No,No,No,No,No,No,No
860,860,No,No,No,No,No,No,No,No
861,861,No,Yes,No,No,No,No,No,No
862,862,No,No,No,No,No,No,No,No
863,863,No,Yes,Yes,No,Yes,No,No,No
864,864,No,No,No,No,No,No,No,No
865,865,No,No,No,No,No,No,No,No
866,866,No,Yes,No,No,Yes,No,No,No
867,867,No,No,No,No,No,No,No,No
868,868,No,Yes,Yes,No,Yes,No,No,No
869,869,No,Yes,Yes,No,Yes,No,No,No
870,870,No,Yes,Yes,No,Yes,No,No,No
871,871,No,Yes,Yes,No,No,No,No,No
872,872,No,No,No,No,No,No,No,No
873,873,No,No,No,No,No,No,No,No
874,874,No,Yes,Yes,No,Yes,Yes,No,No
875,875,No,No,No,No,No,No,No,No
876,876,No,No,No,No,No,No,No,No
877,877,No,No,No,No,No,No,No,No
878,878,No,No,No,No,No,No,No,No
879,879,No,Yes,No,No,Yes,Yes,No,No
880,880,No,No,No,No,No,No,No,No
881,881,No,No,No,No,No,No,No,No
882,882,No,No,No,No,No,No,No,No
883,883,No,No,No,No,No,No,No,No
884,884,No,No,No,No,No,No,No,No
885,885,No,No,No,No,No,No,No,No
886,886,No,No,No,No,No,No,No,No
887,887,No,Yes,Yes,Yes,Yes,Yes,No,Yes
888,888,No,No,No,No,No,No,No,No
889,889,No,No,No,No,No,No,No,No
890,890,No,Yes,Yes,No,Yes,No,No,No
891,891,No,No,No,No,No,No,No,No
892,892,No,No,No,No,No,No,No,No
893,893,No,Yes,No,No,Yes,No,No,No
894,894,No,No,No,No,No,No,No,No
895,895,No,No,No,No,No,No,No,No
896,896,No,No,No,No,No,No,No,No
897,897,No,No,No,No,No,No,No,No
898,898,No,No,No,No,No,No,No,No
899,899,No,No,No,No,No,No,No,No
900,900,No,No,No,No,No,No,No,No
901,901,No,No,No,No,No,No,No,No
902,902,No,No,No,No,No,No,No,No
903,903,No,No,No,No,No,No,No,No
904,904,No,No,No,No,No,No,No,No
905,905,No,Yes,No,No,Yes,Yes,No,Yes
906,906,No,No,No,No,No,No,No,No
907,907,No,No,No,No,No,No,No,No
908,908,No,No,No,No,No,No,No,No
909,909,No,No,No,No,No,No,No,No
910,910,No,No,No,No,No,No,No,No
911,911,No,No,No,No,No,No,No,No
912,912,No,No,No,No,No,No,No,No
913,913,No,No,No,No,No,No,No,No
914,914,No,No,No,No,No,No,No,No
915,915,No,No,No,No,No,No,No,No
916,916,No,Yes,Yes,No,Yes,No,No,No
917,917,No,No,No,No,No,No,No,No
918,918,No,No,No,No,No,No,No,No
919,919,No,No,No,No,No,No,No,No
920,920,No,No,No,No,No,No,No,No
921,921,No,No,No,No,No,No,No,No
922,922,No,No,No,No,No,No,No,No
923,923,No,Yes,No,No,No,No,No,Yes
924,924,No,Yes,No,No,Yes,No,No,No
925,925,No,No,No,No,Yes,No,No,No
926,926,No,Yes,Yes,No,Yes,No,No,No
927,927,No,Yes,No,No,No,No,No,No
928,928,No,Yes,Yes,No,Yes,No,No,No
929,929,No,Yes,No,No,Yes,Yes,No,No
930,930,No,Yes,Yes,No,No,No,No,No
931,931,No,Yes,Yes,No,Yes,No,No,No
932,932,No,Yes,No,No,Yes,Yes,No,Yes
933,933,No,Yes,Yes,No,Yes,Yes,No,No
934,934,No,Yes,No,No,Yes,Yes,No,Yes
935,935,No,Yes,Yes,No,Yes,No,No,No
936,936,No,No,No,No,Yes,Yes,No,Yes
937,937,No,No,No,No,No,No,No,No
938,938,No,Yes,Yes,No,Yes,Yes,No,No
939,939,No,Yes,No,No,No,No,No,No
940,940,No,Yes,Yes,No,Yes,No,No,No
941,941,No,Yes,No,No,Yes,No,No,No
942,942,No,Yes,No,No,Yes,No,No,No
943,943,No,Yes,No,No,Yes,No,No,No
944,944,No,Yes,Yes,No,Yes,No,No,No
945,945,No,Yes,Yes,No,Yes,Yes,No,No
946,946,No,Yes,Yes,No,Yes,No,No,Yes
947,947,No,Yes,Yes,No,Yes,No,No,Yes
948,948,No,Yes,No,No,Yes,Yes,No,No
949,949,No,Yes,Yes,No,Yes,No,No,No
950,950,No,No,No,No,Yes,No,No,No
951,951,No,Yes,Yes,Yes,Yes,Yes,No,No
952,952,No,Yes,No,No,Yes,No,No,No
953,953,No,Yes,Yes,No,Yes,No,No,No
954,954,No,Yes,Yes,No,Yes,No,No,No
955,955,No,Yes,Yes,No,Yes,No,No,No
956,956,No,Yes,No,No,No,No,No,No
957,957,No,Yes,Yes,No,Yes,No,No,No
958,958,No,Yes,No,No,No,No,No,No
959,959,No,Yes,Yes,No,Yes,No,No,No
960,960,No,Yes,Yes,No,Yes,No,No,No
961,961,No,Yes,Yes,No,No,No,No,No
962,962,No,Yes,No,No,Yes,No,No,Yes
963,963,No,Yes,Yes,No,Yes,No,No,No
964,964,No,Yes,Yes,No,Yes,No,No,No
965,965,No,Yes,No,No,Yes,No,No,No
966,966,No,Yes,No,No,No,No,No,No
967,967,No,No,No,No,Yes,Yes,No,No
968,968,No,Yes,No,No,No,No,No,No
969,969,No,Yes,No,No,Yes,Yes,No,No
970,970,No,Yes,No,No,No,No,No,No
971,971,No,Yes,No,No,No,Yes,No,Yes
972,972,No,No,No,No,Yes,Yes,No,Yes
973,973,No,Yes,Yes,No,Yes,No,No,No
974,974,No,Yes,Yes,No,Yes,No,No,No
975,975,No,Yes,No,No,No,No,No,No
976,976,No,Yes,No,No,Yes,No,No,No
977,977,No,No,No,No,No,No,No,No
978,978,No,No,No,No,No,No,No,No
979,979,No,No,No,No,No,No,No,No
980,980,No,No,No,No,Yes,No,No,No
981,981,Yes,Yes,Yes,No,Yes,No,No,No
982,982,No,Yes,No,No,No,No,No,No
983,983,No,Yes,No,No,No,No,No,No
984,984,No,Yes,No,No,No,No,No,No
985,985,No,Yes,No,No,No,No,No,No
986,986,No,Yes,Yes,No,Yes,No,No,No
987,987,No,Yes,No,No,Yes,No,No,No
988,988,No,Yes,Yes,No,Yes,No,No,No
989,989,Yes,Yes,Yes,No,Yes,No,No,Yes
990,990,No,Yes,Yes,No,Yes,No,No,No
991,991,No,Yes,Yes,No,No,No,No,No
992,992,No,Yes,Yes,No,No,No,No,No
993,993,No,Yes,Yes,No,Yes,No,No,No
994,994,No,Yes,No,No,No,No,No,No
995,995,No,Yes,Yes,No,Yes,No,No,No
996,996,No,Yes,No,No,Yes,No,No,No
997,997,No,Yes,Yes,No,Yes,No,No,No
998,998,No,Yes,Yes,No,Yes,No,No,No
999,999,No,Yes,No,No,No,No,No,No
1000,1000,No,Yes,Yes,No,Yes,No,No,No
1001,1001,No,Yes,Yes,No,Yes,No,No,No
1002,1002,No,No,Yes,No,Yes,No,No,No
1003,1003,No,Yes,No,No,No,No,No,No
1004,1004,No,Yes,Yes,No,No,No,No,No
1005,1005,No,Yes,No,No,Yes,No,No,No
1006,1006,No,No,Yes,No,No,No,No,No
1007,1007,No,Yes,No,No,No,No,No,No
1008,1008,No,No,Yes,No,Yes,No,No,No
1009,1009,No,Yes,Yes,No,Yes,No,No,No
1010,1010,No,No,No,No,No,No,No,No
1011,1011,No,No,Yes,No,No,No,No,No
1012,1012,No,No,Yes,No,No,Yes,No,No
1013,1013,No,Yes,Yes,No,No,No,No,No
1014,1014,No,Yes,Yes,No,Yes,No,No,No
1015,1015,No,Yes,Yes,No,No,No,No,No
1016,1016,No,Yes,Yes,No,Yes,No,No,No
1017,1017,No,Yes,Yes,No,No,No,No,No
1018,1018,No,Yes,No,No,No,No,No,No
1019,1019,No,Yes,Yes,No,No,No,No,No
1020,1020,No,Yes,No,No,No,No,No,No
1021,1021,No,Yes,No,No,No,No,No,No
1022,1022,No,Yes,Yes,No,Yes,No,No,No
1023,1023,No,Yes,Yes,No,No,No,No,No
1024,1024,No,Yes,Yes,No,No,No,No,No
1025,1025,No,Yes,No,No,No,No,No,No
1026,1026,No,No,Yes,No,No,No,No,No
1027,1027,No,Yes,Yes,No,Yes,No,No,No
1028,1028,No,Yes,No,No,Yes,No,No,No
1029,1029,No,Yes,No,No,No,No,No,No
1030,1030,No,Yes,Yes,No,No,No,No,No
1031,1031,No,Yes,Yes,No,Yes,No,No,No
1032,1032,No,Yes,No,No,Yes,No,No,No
1033,1033,No,Yes,Yes,No,No,No,No,No
1034,1034,No,Yes,Yes,No,Yes,No,No,No
1035,1035,No,Yes,No,No,No,No,No,No
1036,1036,No,No,Yes,No,No,No,No,No
1037,1037,No,Yes,Yes,No,Yes,No,No,No
1038,1038,No,Yes,Yes,No,No,No,No,No
1039,1039,No,No,No,No,No,No,No,No
1040,1040,No,Yes,Yes,No,Yes,No,No,No
1041,1041,No,Yes,Yes,No,Yes,No,No,No
1042,1042,No,Yes,No,No,Yes,No,No,No
1043,1043,No,Yes,No,No,No,No,No,No
1044,1044,No,Yes,No,No,No,No,No,No
1045,1045,No,No,No,No,Yes,No,No,No
1046,1046,No,Yes,No,No,No,Yes,No,No
1047,1047,No,Yes,Yes,No,No,No,No,No
1048,1048,No,Yes,Yes,No,No,No,No,No
1049,1049,No,Yes,Yes,No,Yes,No,No,No
1050,1050,No,Yes,No,No,No,No,No,No
1051,1051,No,Yes,No,No,No,No,No,No
1052,1052,No,Yes,Yes,No,Yes,No,No,No
1053,1053,No,Yes,Yes,No,No,No,No,No
1054,1054,No,Yes,No,No,Yes,No,No,No
1055,1055,No,Yes,Yes,No,Yes,No,No,No
1056,1056,No,Yes,Yes,No,No,No,No,No
1057,1057,No,Yes,No,No,Yes,No,No,No
1058,1058,No,Yes,Yes,No,Yes,No,No,No
1059,1059,No,Yes,No,No,No,No,No,No
1060,1060,No,Yes,Yes,No,No,No,No,No
1061,1061,No,Yes,Yes,No,Yes,No,No,No
1062,1062,No,Yes,Yes,No,No,No,No,No
1063,1063,No,Yes,No,No,No,No,No,No
1064,1064,No,Yes,Yes,No,Yes,No,No,No
1065,1065,No,Yes,No,No,No,No,No,No
1066,1066,No,No,Yes,No,No,No,No,No
1067,1067,No,Yes,No,No,No,No,No,No
1068,1068,No,No,No,No,No,No,No,No
1069,1069,No,Yes,Yes,No,Yes,No,No,No
1070,1070,No,Yes,Yes,No,No,No,No,No
1071,1071,No,Yes,Yes,No,No,No,No,No
1072,1072,No,Yes,Yes,No,Yes,No,No,No
1073,1073,No,Yes,Yes,No,No,No,No,No
1074,1074,No,No,Yes,No,Yes,No,No,No
1075,1075,No,Yes,Yes,No,No,No,No,No
1076,1076,No,Yes,No,No,Yes,No,No,No
1077,1077,No,Yes,Yes,No,No,No,No,No
1078,1078,No,Yes,Yes,No,No,No,No,No
1079,1079,No,Yes,Yes,No,No,No,No,No
1080,1080,No,Yes,Yes,Yes,Yes,No,No,No
1081,1081,No,Yes,Yes,No,Yes,No,No,No
1082,1082,No,Yes,Yes,No,No,No,No,No
1083,1083,No,Yes,No,No,No,No,No,No
1084,1084,No,Yes,Yes,No,No,No,No,No
1085,1085,No,Yes,Yes,No,No,No,No,No
1086,1086,No,Yes,Yes,No,Yes,No,No,No
1087,1087,No,Yes,No,No,No,No,No,No
1088,1088,No,Yes,Yes,No,Yes,No,No,No
1089,1089,No,Yes,No,No,No,No,No,No
1090,1090,No,Yes,Yes,No,Yes,No,No,No
1091,1091,No,Yes,Yes,No,No,No,No,No
1092,1092,No,Yes,Yes,No,Yes,No,No,No
1093,1093,No,No,Yes,No,Yes,No,No,No
1094,1094,No,Yes,Yes,No,Yes,No,No,No
1095,1095,No,Yes,Yes,No,Yes,No,No,No
1096,1096,No,Yes,Yes,No,No,No,No,No
1097,1097,No,Yes,No,No,Yes,No,No,No
1098,1098,No,Yes,Yes,No,No,No,No,No
1099,1099,No,Yes,Yes,No,Yes,No,No,No
1100,1100,No,Yes,Yes,No,Yes,No,No,No
1101,1101,No,Yes,Yes,No,No,No,No,No
1102,1102,No,Yes,Yes,No,Yes,No,No,No
1103,1103,No,Yes,Yes,No,Yes,No,No,No
1104,1104,No,Yes,No,No,No,No,No,No
1105,1105,No,Yes,No,No,No,No,No,No
1106,1106,No,Yes,No,No,No,No,No,No
1107,1107,No,Yes,Yes,No,No,No,No,No
1108,1108,No,Yes,Yes,No,Yes,No,No,No
1109,1109,No,Yes,Yes,No,No,No,No,No
1110,1110,No,Yes,Yes,No,No,No,No,No
1111,1111,No,Yes,Yes,No,Yes,No,No,No
1112,1112,No,Yes,Yes,No,Yes,No,No,No
1113,1113,No,Yes,No,No,No,No,No,No
1114,1114,No,Yes,Yes,No,No,No,No,No
1115,1115,No,Yes,Yes,No,No,No,No,No
1116,1116,No,Yes,Yes,No,Yes,No,No,No
1117,1117,No,Yes,Yes,No,Yes,No,No,No
1118,1118,No,Yes,Yes,No,No,No,No,No
1119,1119,No,Yes,Yes,No,Yes,No,No,No
1120,1120,No,No,No,No,No,No,No,No
1121,1121,No,No,No,No,No,No,No,No
1122,1122,No,No,No,No,No,No,No,No
1123,1123,No,No,No,No,No,No,No,No
1124,1124,No,No,No,No,No,No,No,No
1125,1125,No,No,No,No,No,No,No,No
1126,1126,No,No,No,No,No,No,No,No
1127,1127,No,No,No,No,No,No,No,No
1128,1128,No,No,No,No,No,No,No,No
1129,1129,No,No,No,No,No,No,No,No
1130,1130,No,No,No,No,No,No,No,No
1131,1131,No,No,No,No,No,No,No,No
1132,1132,No,No,Yes,Yes,Yes,No,No,No
1133,1133,No,Yes,Yes,No,No,No,No,No
1134,1134,No,No,No,No,No,No,No,No
1135,1135,No,No,No,No,No,No,No,No
1136,1136,No,No,No,No,No,No,No,No
1137,1137,No,No,No,No,No,No,No,No
1138,1138,No,Yes,Yes,No,Yes,No,No,No
1139,1139,No,Yes,Yes,No,No,No,No,No
1140,1140,No,No,No,No,No,No,No,No
1141,1141,No,No,No,No,No,No,No,No
1142,1142,No,No,No,No,No,No,No,No
1143,1143,No,No,No,No,No,No,No,No
1144,1144,No,No,No,No,No,No,No,No
1145,1145,No,No,No,No,No,No,No,No
1146,1146,No,No,No,No,No,No,No,No
1147,1147,No,No,No,No,No,No,No,No
1148,1148,No,No,No,No,No,No,No,No
1149,1149,No,No,No,No,No,No,No,No
1150,1150,No,No,No,No,No,No,No,No
1151,1151,No,No,No,No,No,No,No,No
1152,1152,No,No,No,No,No,No,No,No
1153,1153,No,Yes,No,No,Yes,No,No,No
1154,1154,No,Yes,Yes,Yes,No,No,No,No
1155,1155,No,No,No,No,No,No,No,No
1156,1156,No,No,No,No,No,No,No,No
1157,1157,No,No,No,No,No,No,No,No
1158,1158,No,No,No,No,No,No,No,No
1159,1159,No,No,No,No,No,No,No,No
1160,1160,No,No,No,No,No,No,No,No
1161,1161,No,No,No,No,No,No,No,No
1162,1162,No,No,Yes,No,Yes,No,No,No
1163,1163,No,No,No,No,No,No,No,No
1164,1164,No,Yes,No,No,Yes,No,No,No
1165,1165,No,Yes,Yes,No,Yes,No,No,No
1166,1166,No,No,No,No,No,No,No,No
1167,1167,No,Yes,Yes,Yes,Yes,No,No,No
1168,1168,No,No,Yes,Yes,Yes,Yes,No,Yes
1169,1169,No,No,No,No,No,No,No,No
1170,1170,No,No,Yes,No,Yes,No,No,No
1171,1171,No,No,No,No,No,No,No,No
1172,1172,No,No,No,No,No,No,No,No
1173,1173,No,Yes,Yes,Yes,No,No,No,No
1174,1174,No,Yes,No,No,No,No,No,No
1175,1175,No,No,No,No,No,No,No,No
1176,1176,No,No,No,No,No,No,No,No
1177,1177,No,No,No,No,No,No,No,No
1178,1178,No,Yes,Yes,No,Yes,No,No,No
1179,1179,No,No,No,No,No,No,No,No
1180,1180,No,No,No,No,No,No,No,No
1181,1181,No,Yes,No,No,No,No,No,No
1182,1182,No,Yes,Yes,No,No,No,No,No
1183,1183,No,No,No,No,No,No,No,No
1184,1184,No,No,No,No,No,No,No,No
1185,1185,No,Yes,Yes,No,No,No,No,No
1186,1186,No,No,No,No,No,No,No,No
1187,1187,No,No,No,No,No,No,No,No
1188,1188,No,No,No,No,No,No,No,No
1189,1189,No,No,No,No,No,No,No,No
1190,1190,No,No,No,No,No,No,No,No
1191,1191,No,No,No,No,No,No,No,No
1192,1192,No,No,No,No,No,No,No,No
1193,1193,No,No,No,No,No,No,No,No
1194,1194,No,No,Yes,Yes,Yes,No,No,No
1195,1195,No,No,No,No,No,No,No,No
1196,1196,No,No,No,No,No,No,No,No
1197,1197,No,No,No,No,No,No,No,No
1198,1198,No,No,No,No,No,No,No,No
1199,1199,No,No,No,No,No,No,No,No
1200,1200,No,Yes,Yes,No,No,No,No,No
1201,1201,No,No,No,No,No,No,No,No
1202,1202,No,No,No,No,No,No,No,No
1203,1203,No,No,No,No,No,No,No,No
1204,1204,No,No,No,No,Yes,Yes,No,Yes
1205,1205,No,Yes,Yes,No,Yes,No,No,No
1206,1206,No,No,No,No,No,No,No,No
1207,1207,No,No,No,No,No,No,No,No
1208,1208,No,No,No,No,Yes,No,No,Yes
